"id","user_id","action","performed_on","action_date"
"35","3","22","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"36","3","23","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"37","3","24","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"38","3","25","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"39","3","26","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"40","3","27","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"41","3","28","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"42","3","29","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"43","3","30","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"44","3","31","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"45","3","32","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"46","3","33","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"47","3","34","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"48","3","35","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"49","3","36","2023-12-22 18:59:56","1","2023-12-22 18:59:56","1"
"51","4","2","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"52","4","4","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"53","4","6","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"54","4","7","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"55","4","8","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"56","4","10","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"57","4","11","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"58","4","12","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"59","4","14","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"60","4","15","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"61","4","16","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"62","4","18","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"63","4","19","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"64","4","20","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"65","4","22","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"66","4","23","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"67","4","24","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"68","4","26","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"69","4","27","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"70","4","28","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"71","4","30","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"72","4","31","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"73","4","32","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"74","4","34","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"75","4","35","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"76","4","36","2023-12-27 14:35:01","1","2023-12-27 14:35:01","1"
"77","3","37","2024-01-04 16:43:03","1","2024-01-04 16:43:03","1"
"78","3","38","2024-01-04 16:43:03","1","2024-01-04 16:43:03","1"
"79","3","39","2024-01-04 16:43:03","1","2024-01-04 16:43:03","1"
"80","1","37","2024-01-04 16:43:17","1","2024-01-04 16:43:17","1"
"81","1","38","2024-01-04 16:43:17","1","2024-01-04 16:43:17","1"
"82","1","15","2024-01-04 18:41:47","1","2024-01-04 18:41:47","1"
"83","1","16","2024-01-04 18:46:27","1","2024-01-04 18:46:27","1"
"84","1","49","2024-01-04 19:11:01","1","2024-01-04 19:11:01","1"
"85","1","41","2024-01-04 19:20:29","1","2024-01-04 19:20:29","1"
"86","1","42","2024-01-04 19:21:07","1","2024-01-04 19:21:07","1"
"87","1","11","2024-01-04 20:03:57","1","2024-01-04 20:03:57","1"
"88","1","12","2024-01-04 20:48:13","1","2024-01-04 20:48:13","1"
"89","1","13","2024-01-05 15:02:17","1","2024-01-05 15:02:17","1"
"90","1","14","2024-01-05 15:02:17","1","2024-01-05 15:02:17","1"
"91","1","9","2024-01-05 16:25:13","1","2024-01-05 16:25:13","1"
"92","1","10","2024-01-05 16:25:13","1","2024-01-05 16:25:13","1"
"93","1","7","2024-01-08 18:40:11","1","2024-01-08 18:40:11","1"
"94","1","5","2024-01-08 18:51:04","1","2024-01-08 18:51:04","1"
"95","1","6","2024-01-08 18:51:04","1","2024-01-08 18:51:04","1"
"96","1","8","2024-01-08 18:51:04","1","2024-01-08 18:51:04","1"
"97","1","21","2024-01-08 20:29:06","1","2024-01-08 20:29:06","1"
"98","1","22","2024-01-08 20:29:06","1","2024-01-08 20:29:06","1"
"99","1","23","2024-01-08 20:29:06","1","2024-01-08 20:29:06","1"
"100","1","24","2024-01-08 20:29:06","1","2024-01-08 20:29:06","1"
"101","1","43","2024-01-08 20:29:06","1","2024-01-08 20:29:06","1"
"102","1","44","2024-01-08 20:29:06","1","2024-01-08 20:29:06","1"
"103","1","47","2024-01-08 20:29:06","1","2024-01-08 20:29:06","1"
"104","1","25","2024-01-10 15:22:30","1","2024-01-10 15:22:30","1"
"105","1","26","2024-01-10 15:22:30","1","2024-01-10 15:22:30","1"
"106","1","27","2024-01-10 15:22:30","1","2024-01-10 15:22:30","1"
"107","1","28","2024-01-10 15:22:30","1","2024-01-10 15:22:30","1"
"108","1","50","2024-01-10 16:55:48","1","2024-01-10 16:55:48","1"
"109","1","54","2024-01-10 17:55:57","1","2024-01-10 17:55:57","1"
"110","1","29","2024-01-10 19:38:50","1","2024-01-10 19:38:50","1"
"111","1","30","2024-01-10 19:38:50","1","2024-01-10 19:38:50","1"
"112","1","31","2024-01-10 19:38:50","1","2024-01-10 19:38:50","1"
"113","1","32","2024-01-10 19:38:50","1","2024-01-10 19:38:50","1"
"114","3","40","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"115","3","41","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"116","3","42","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"117","3","43","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"118","3","44","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"119","3","45","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"120","3","46","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"121","3","47","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"122","3","48","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"123","3","49","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"124","3","50","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"125","3","51","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"126","3","52","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"127","3","53","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"128","3","54","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"129","3","55","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"130","3","56","2024-01-10 20:15:09","1","2024-01-10 20:15:09","1"
"131","1","17","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"132","1","18","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"133","1","19","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"134","1","20","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"135","1","33","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"136","1","34","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"137","1","35","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"138","1","36","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"139","1","40","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"140","1","45","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"141","1","46","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"142","1","48","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"143","1","51","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"144","1","52","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"145","1","53","2024-01-10 20:16:03","1","2024-01-10 20:16:03","1"
"147","1","39","2024-01-12 19:19:30","1","2024-01-12 19:19:30","1"
"148","1","57","2024-01-15 14:59:22","1","2024-01-15 14:59:22","1"
"151","1","55","2024-01-15 16:27:49","1","2024-01-15 16:27:49","1"
"152","3","57","2024-01-15 18:14:50","1","2024-01-15 18:14:50","1"
"153","3","58","2024-01-15 18:14:50","1","2024-01-15 18:14:50","1"
"154","11","37","2024-01-16 21:57:50","1","2024-01-16 21:57:50","1"
"155","3","59","2024-01-23 14:05:31","1","2024-01-23 14:05:31","1"
"156","3","60","2024-01-23 14:05:31","1","2024-01-23 14:05:31","1"
"157","3","61","2024-01-23 14:05:31","1","2024-01-23 14:05:31","1"
"158","3","62","2024-01-23 14:05:31","1","2024-01-23 14:05:31","1"
"id","name","address","city","state","zipcode","created_by","updated_by","created_at","updated_at"
"1","Western Governor&#039;s University - WGU","4001 700 East","Millcreek","UT","84107","1","1","2023-11-09 15:28:23","2024-01-24 20:32:11"
"2","University of North Carolina at Charlotte - UNCC","9201 University City Blvd","Charlotte","NC","28223","1","1","2023-10-24 13:47:54","2024-01-24 20:32:38"
"3","Stanly Community College - SCC","141 College Drive","Albemarle","NC","28001","1","1","2023-11-02 13:35:22","2024-01-24 20:32:50"
"4","Rowan-Cabarrus Community College - RCCC","1333 Jake Alexander Blvd., S.","Salisbury","NC","28146","1","1","2023-12-07 11:05:07","2024-01-24 20:38:01"
"5","University of North Carolina at Greensboro - UNCG","1400 Spring Garden Street","Greensboro","NC","27412","1","1","2023-12-07 19:17:09","2024-01-24 20:33:30"
"6","Harvard University","86 Brattle Street","Cambridge","MA","02138","1","1","2024-01-16 14:47:09","2024-01-24 20:33:44"
"7","Stanford University","450 Serra Mall","Stanford","CA","94305","1","1","2024-01-16 14:49:48","2024-01-24 20:33:58"
"8","Massachusetts Institute of Technology - MIT","77 Massachusetts Ave","Cambridge","MA","02139","1","1","2024-01-16 14:52:29","2024-01-24 20:34:12"
"9","University of California, Berkeley","110 Sproul Hall #4206","Berkeley","CA","94720","1","1","2024-01-16 14:53:40","2024-01-24 20:34:29"
"10","Yale University","63 High Street","New Haven","CT","06511","1","1","2024-01-16 14:56:36","2024-01-24 20:34:46"
"11","University of Chicago","5801 S Ellis Ave","Chicago","IL","60637","1","1","2024-01-16 14:58:05","2024-01-24 20:35:03"
"12","Columbia University","116th St &amp; Broadway","New York","NY","10027","1","1","2024-01-16 14:59:50","2024-01-24 20:35:18"
"13","Duke University","103 Allen Building","Durham","NC","27708","1","1","2024-01-16 15:01:09","2024-01-24 20:35:32"
"14","University of North Carolina at Chapel Hill - UNC Chapel Hill","103 South Bldg Cb 9100","Chapel Hill","NC","27599","1","1","2024-01-16 15:02:59","2024-01-24 20:35:55"
"15","North Carolina State University","2101 Hillsborough Street","Raleigh","NC","27695","1","1","2024-01-16 15:04:51","2024-01-24 20:36:10"
"16","Wake Forest University","1834 Wake Forest Road","Winston-Salem","NC","27109","1","1","2024-01-16 15:06:30","2024-01-24 20:36:27"
"id","school_id","school_logo","school_color"
"1","1","20","#003057"
"2","3","20","#ffd200"
"3","2","20","#005035"
"4","4","20","#002f6d"
"5","5","20","#0f2044"
"6","6","20","#a51c30"
"7","7","20","#8c1515"
"8","8","20","#750014"
"9","9","20","#003262"
"10","10","20","#00356b"
"11","11","20","#800000"
"12","12","20","#0849a3"
"13","13","20","#012169"
"14","14","20","#4b9cd3"
"15","15","20","#cc0000"
"16","16","20","#8c6d2c"
"isSet","app_name","app_url","company_name","company_url","company_logo","company_address","company_city","company_state","company_zip","company_phone","app_logo","contact_email","mail_from_address","mail_from_name","mail_mailer","mail_host","mail_port","mail_auth_req","mail_username","mail_password","mail_encryption","privacy_policy","terms_conditions","hotjar_enable","hotjar_siteid","hotjar_version","ga_enable","google_analytics"
"SET","TalentFlow",NULL,"Pipe and Foundry Company","https://www.pipecompany.example","23","1234 Main St","Anyplace","NC","123456","123-456-1234","24","contact@talentflow.email",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"<h2>Test Header</h2><p>test paragraph</p><blockquote><p>test quote</p></blockquote><ul><li>test list item 1</li><li>test list item 2</li></ul>","<h2>Test Header</h2><p>test paragraph</p><blockquote><p>test quote</p></blockquote><ul><li>test list item 1</li><li>test list item 2</li></ul>","0","3867800","6",NULL,NULL
"id","first_name","last_name","email","phone","address","city","state","zipcode","interest","degree","major","school","position","graduation","created_at","updated_at"
"5","Sam","Smith","ssmith@example.com","223-432-5454","2221 Devon Dr","Dallas","NC","28034","1","11","6","2","FULL","2023-12-31","2023-12-15 20:02:37","2023-12-15 20:02:37"
"6","Emily","Johnson","emily.johnson@email.com","(555) 123-4567","123 College Avenue","Durham","NC","27708","1","11","6","13","FULL","2025-05-31","2024-01-16 15:34:21","2024-01-16 15:34:21"
"7","Alex","Davis","alex.davis@email.com","(555) 234-5678","456 University Street","Stanford","CA","94305","4","9","8","7","FULL","2024-05-30","2024-01-16 15:39:12","2024-01-16 15:39:12"
"8","Olivia","Thompson","olivia.thompson@email.com","(555) 567-8901","234 Elm Street","Winston-Salem","NC","27109","7","8","9","16","FULL","2024-12-31","2024-01-16 15:42:21","2024-01-16 15:42:21"
"9","Sophia","Brown","sophia.brown@email.com","(555) 567-8901","234 Duke Circle","Durham","NC","27708","5","11","10","13","INTERN","2026-05-31","2024-01-16 15:47:01","2024-01-16 15:47:01"
"10","Michael","Miller","michael.miller@email.com","(555) 456-7890","101 Blue Ridge Road","Durham","NC","27708","1","11","6","13","FULL","2024-05-31","2024-01-16 15:48:33","2024-01-16 15:48:33"
"id","student_id","event_id"
"3","6","8"
"4","8","5"
"5","9","8"
"6","10","8"
"id","username","email","password","created_at","created_by","updated_at","updated_by"
"1","admin","admin@capstone.hostedprojects.net","$2y$10$bueKn7DZtN7mNMa6vkVKNegMbjdceXmFR.KI/.xjgU8pHBjXo/g2S","2023-10-12 14:34:47",NULL,"2024-02-15 19:09:57","1"
"2","test","test@email.com","$2y$10$aTrqh2Bjt0Zj0b3L706NpuMCBnnhALLrdy8Ba1XCCWaNvyhPJIfQy","2024-01-16 21:29:03","1","2024-01-16 21:29:03","1"
"id","user_id","role_id","created_at","created_by","updated_at","updated_by"
"7","1","3","2024-01-10 20:14:19",NULL,"2024-01-10 20:14:19",NULL
"8","2","11","2024-01-16 21:29:03",NULL,"2024-01-16 21:29:03",NULL
"id","user_id","user_name","password_hash","selector_hash","is_expired","expiry_date"
"1","1","admin","$2y$10$mTEfMXuOKoix.YGz2uVPSuIxXJ/jyCpdM3tifpycUy9sSi8suld76","$2y$10$TzwL8obqyt3uhOBBNE6PBerRpDA1m7sa0Wq56w6ks.5DwHfiKigZm","1","2023-11-22 12:41:56"
"2","1","admin","$2y$10$MsbF1YERJOqcJtYab.z.yOX4sbw7g4fPiZxSgwpQkB6kYbjNB8El2","$2y$10$UpEOAReFyZ4/Ap3hKUnQS.sOzvrbcWhKwbPwKGjyyWBbJjn6E70FW","1","2023-12-15 11:12:06"
"3","1","admin","$2y$10$tkuu26p67cmtu.b1sPLuIOTkB4S8ImXpt/w2r.9iRwmof90yweLou","$2y$10$bSCA5g6dEO31Te/4HJWI9ueX2lNM9S1P7LtsmQVn50BTmcCTlEv4C","1","2023-12-19 11:42:56"
"4","1","admin","$2y$10$vtA0bcR9Y0XqGFl8FIgxzO0.IbIBh9qt.7UDvHmwCkxV1ODGNZ6va","$2y$10$LECAISZra5Vbb68P0WXN.Oa2ZTH.ixsTWW3FHRE2Or6vPYjhi8nlO","1","2023-12-20 13:26:34"
"5","1","admin","$2y$10$aPxsdxoE7K7goLSn8qQXveV8kvlpcQCCx5kjpFmzyYy.v7wvvQlOe","$2y$10$JJwRijaUU0mOrtHPch3l6ed422jZ9P8Ajnvd8M1QXmhTbM/xDHA4u","1","2023-12-22 09:55:46"
"6","1","admin","$2y$10$jr.RWYdJidisIVwSM7JVOeqXXxkc1y4Z2kMM2jrJQ.GsxkSs2YNS2","$2y$10$IRZV.robFoGB/0F9H/w3HuD69jgcAwCVi915obWM246nTjrcqbdEG","1","2023-12-28 13:20:28"
"7","1","admin","$2y$10$TouCpqkP2F8PntjUW.VGBeH.8mKgJsz7Ngxw8TWRxUCldIYcW9uCG","$2y$10$4pY.lGSMaU3xnXpOeC2.auqQwLmBp3Hyj8e1iQ2ekWCq6D30jg3mG","1","2024-01-04 11:03:49"
"8","1","admin","$2y$10$mvI/6VXDNHqQ3gQ/8llZXuJZUJBA1zoMyQgf8K2fDtg7FskRuI.qS","$2y$10$cWM8kj.m4erzBDENe1UWSOHn9RrtIEKdpBECdXhVC6nllwtY7smWy","1","2024-01-04 11:42:32"
"9","1","admin","$2y$10$ANzgGffe8kpUSxz74xobaOfHl96cK4ylRtreV5i8ehudAHH2ZARti","$2y$10$aJNLOp2WAQhwsilKH.WuCuK7..iqRF0G9Fq2vD2sWRKpI7CYKUc0y","1","2024-01-08 11:25:40"
"10","1","admin","$2y$10$M0HPJcV79C1.2koi2fTw4OGDN9M17HR/x3FUehTupdrwMs/Z2E.Ya","$2y$10$SsvZmduDnQ22r5x/HLUY4uDibkGUAe/11IwZisuAUPSgbSu5/GL86","1","2024-01-12 09:44:47"
"11","1","admin","$2y$10$k73UYboDHcKBeUF2DR556Oteivl4IhdW3tSax0R3z2lEiFeKTXzUS","$2y$10$0RGknWVv80mvF13A8J/at.ZfqK38GSBU5Cqxu911vkW0tqhGVujIy","1","2024-01-15 15:37:18"
"12","1","admin","$2y$10$LvJsCTVOYqUYO3HCNjJpDut.5rPnM7mIkO/wi59uUtEI9ttEuQVqK","$2y$10$US85Jb1kbg5/PddUPsC4xOy2eVuDg5UeqE5JTXeCWxbBbEnYG5d7G","1","2024-01-16 10:57:58"
"13","1","admin","$2y$10$5zg9mZqQGbOIt7dmo.lmeOZuZNrwMGMW1VZEv2FrsFvXG9oLkCHBG","$2y$10$SjvtW3coyIHg1lOW0ZConeCt/YrlCxakPt84l2zgSKpNZiynyqDx2","1","2024-01-17 09:30:40"
"14","2","test","$2y$10$VK1qmYCv5Ry1tJg6xgAZIeMBmi3qfIh2FMZWHRP1Oc7gmr3sPGC5e","$2y$10$fHYlrz.l8.cE4xbb074REuP.arA/W.AZ7qRn8nMnSnxym1AxkB29y","1","2024-01-31 14:50:50"
